sentence_id	token_id	token	surprisal
8	4	Ġof	2.814811
8	5	ĠBradford	13.03052
8	6	Ġbore	14.839395000000001
8	7	Ġthe	1.461794
8	8	Ġbrunt	0.5052
8	9	Ġof	0.082955
8	10	Ġthe	1.0976290000000002
8	11	Ġbeast	12.90675
8	12	's	3.066405
8	13	Ġfer	10.089837
8	14	ocity	0.000753
8	15	Ġwas	10.278483999999999
8	16	Ġunfair	14.032691
8	17	Ġin	6.32979
8	18	Ġthe	2.303132
8	19	Ġeyes	1.6073
8	20	Ġof	0.006951000000000001
8	21	Ġthe	1.389564
8	22	Ġpeople	5.11125
8	23	Ġof	0.46670900000000004
8	24	Ġthe	2.6816709999999997
8	25	Ġregion	6.462751
8	26	.	1.2007079999999999
9	1	Eventually	0.0
9	2	,	3.47981
9	3	Ġthe	2.881734
9	4	Ġissue	9.175791
9	5	Ġreached	8.129693
9	6	Ġthe	2.284771
9	7	Ġears	8.153195
9	8	Ġof	0.0073349999999999995
9	9	Ġthe	2.095429
9	10	Ġkindly	18.288244
9	11	ĠLord	8.014463000000001
9	12	Ġof	3.4636620000000002
9	13	Ġthe	1.651545
9	14	ĠManor	7.513019
9	15	Ġwho	5.988296
9	16	Ġthe	10.831605999999999
9	17	Ġpeople	7.706822
9	18	Ġhad	4.151162
9	19	Ġoften	9.481547
9	20	Ġasked	4.344538
9	21	Ġfor	2.676559
9	22	Ġhelp	3.5290480000000004
9	23	.	2.192226
10	1	The	0.0
10	2	ĠLord	12.333935
10	3	Ġsaw	9.55685
10	4	Ġthe	3.424749
10	5	Ġseverity	12.899614999999999
10	6	Ġof	0.270769
10	7	Ġthe	1.673142
10	8	Ġproblem	6.684628999999999
10	9	Ġthe	8.776164999999999
10	10	Ġpeople	6.661246
10	11	Ġfaced	3.674064
10	12	Ġand	2.343732
10	13	Ġsuggested	9.650878
10	14	Ġa	5.462528
10	15	Ġcontest	14.161526
10	16	Ġcould	8.538701
10	17	Ġsolve	12.598802000000001
10	18	Ġthe	2.457958
10	19	Ġproblem	0.220214
10	20	.	1.342278
11	1	He	0.0
11	2	Ġsaid	6.816707000000001
11	3	Ġthat	3.395604
11	4	Ġwhoever	12.215580000000001
11	5	Ġcould	8.347889
11	6	Ġkill	7.264338
11	7	Ġthe	3.519868
11	8	Ġbo	13.926975
11	9	ar	2.505115
11	10	Ġand	5.540327
11	11	Ġbring	6.26013
11	12	Ġas	11.624573
11	13	Ġproof	16.330695000000002
11	14	Ġits	7.580921000000001
11	15	Ġhead	5.882034
11	16	Ġto	3.131421
11	17	Ġthe	1.6412830000000003
11	18	ĠManor	16.786303
11	19	ĠHouse	6.344712
11	20	Ġwould	2.571653
11	21	Ġbe	1.478105
11	22	Ġrewarded	4.205381
11	23	Ġwith	1.259375
11	24	Ġland	12.636733
11	25	Ġand	2.467341
11	26	Ġfame	7.64381
11	27	.	0.754644
12	1	It	0.0
12	2	Ġwas	5.304806
12	3	Ġthe	4.366128
12	4	Ġpeople	10.811638
12	5	Ġof	2.816131
12	6	ĠBradford	12.885515
12	7	Ġand	4.768866
12	8	Ġthe	2.879439
12	9	Ġpeople	2.9652689999999997
12	10	Ġwho	3.8308489999999997
12	11	Ġknew	5.2864379999999995
12	12	Ġthem	3.1807950000000003
12	13	Ġwho	3.2995900000000002
12	14	Ġrejo	15.28599
12	15	iced	0.005033
12	16	Ġat	3.2709330000000003
12	17	Ġthis	5.5494010000000005
12	18	Ġproclamation	12.024068
12	19	Ġbut	8.404368
12	20	Ġone	9.172177
12	21	Ġquestion	8.286728
12	22	Ġremained	2.437649
12	23	:	2.067582
12	24	Ġwho	4.053567
12	25	Ġwould	2.296192
12	26	Ġkill	8.968126
12	27	Ġthe	2.95254
12	28	Ġbo	13.920441
12	29	ar	1.737566
12	30	?	1.7174169999999997
13	1	By	0.0
13	2	Ġthe	3.875425
13	3	Ġhandsome	17.270792
13	4	Ġreward	15.922652
13	5	Ġmany	12.338169
13	6	Ġfelt	9.006144
13	7	Ġtempted	10.848272999999999
13	8	,	3.399603
13	9	Ġbut	3.489807
13	10	Ġthe	3.4667169999999996
13	11	Ġthought	8.604782
13	12	Ġof	1.2086569999999999
13	13	Ġthe	3.243792
13	14	Ġbo	13.309443
13	15	ar	3.068316
13	16	Ġwith	7.566387
13	17	Ġits	2.917653
13	18	Ġdeadly	10.246875
13	19	Ġt	8.538899
13	20	us	2.272407
13	21	ks	0.062808
13	22	Ġand	2.8038119999999997
13	23	Ġface	9.932599
13	24	Ġlike	5.673445
13	25	Ġthunder	12.610643
13	26	Ġsoon	10.193812
13	27	Ġput	7.47151
13	28	Ġan	2.847728
13	29	Ġend	0.012902
13	30	Ġto	0.012086
13	31	Ġtheir	2.798322
13	32	Ġambitions	10.530517999999999
13	33	.	0.33974899999999997
14	1	However	0.0
14	2	,	2.443759
14	3	Ġthere	4.78794
14	4	Ġwas	3.571713
14	5	Ġone	4.225338
14	6	Ġhunts	24.835984
14	7	man	0.095695
14	8	,	3.694896
14	9	Ġwho	2.401275
14	10	Ġwas	2.672956
14	11	Ġstill	6.967714999999999
14	12	Ġwet	13.184556
14	13	Ġbehind	10.632682
14	14	Ġthe	2.0002619999999998
14	15	Ġears	3.778974
14	16	,	1.6262780000000001
14	17	Ġwho	1.7942630000000002
14	18	Ġdecided	8.441442
14	19	Ġthe	7.057346000000001
14	20	Ġprize	10.318985000000001
14	21	Ġwas	0.8884299999999999
14	22	Ġworth	3.770225
14	23	Ġa	3.5796419999999998
14	24	Ġshot	7.439522
14	25	,	3.2713520000000003
14	26	Ġin	7.394328999999999
14	27	Ġspite	4.669569
14	28	Ġof	0.029276
14	29	Ġthe	1.511387
14	30	Ġbo	11.426117
14	31	ar	2.50508
14	32	's	1.428145
14	33	Ġreputation	9.108995
14	34	.	1.1580469999999998
15	1	The	0.0
15	2	Ġhunts	17.254735999999998
15	3	man	1.453262
15	4	Ġdiscovered	11.727668
15	5	Ġthe	2.3552
15	6	Ġbo	11.04871
15	7	ar	0.8795280000000001
15	8	Ġpreferred	18.938143
15	9	Ġto	2.269308
15	10	Ġcome	9.074566
15	11	Ġout	3.236122
15	12	Ġin	4.134392
15	13	Ġthe	1.422558
15	14	Ġmiddle	5.003181
15	15	Ġof	0.071734
15	16	Ġthe	0.292769
15	17	Ġday	3.6150860000000002
15	18	.	3.0554490000000003
16	1	So	0.0
16	2	Ġhe	7.446003
16	3	Ġwent	6.424548000000001
16	4	Ġto	2.266495
16	5	Ġthe	2.039386
16	6	Ġwood	11.841216000000001
16	7	Ġby	8.703896
16	8	Ġthe	1.7261689999999998
16	9	Ġwell	10.223510000000001
16	10	Ġwith	6.271614
16	11	Ġhis	2.050919
16	12	Ġgood	10.79647
16	13	Ġbow	9.742453
16	14	,	1.744445
16	15	Ġto	6.561914
16	16	Ġb	12.473302
16	17	ide	3.631019
16	18	Ġhis	0.64057
16	19	Ġtime	0.22449899999999998
16	20	.	2.540167
17	1	Around	0.0
17	2	Ġno	9.752865
17	3	ont	12.009266
17	4	ime	0.041502
17	5	,	0.958635
17	6	Ġthe	2.993321
17	7	Ġbo	13.387884
17	8	ar	3.179399
17	9	,	5.781317
17	10	Ġfeared	15.641731
17	11	Ġby	3.5301440000000004
17	12	Ġthe	3.000627
17	13	Ġlocals	5.059
17	14	,	0.8482200000000001
17	15	Ġcame	5.991336
17	16	Ġout	3.257299
17	17	,	4.9457379999999995
17	18	Ġas	7.312519
17	19	Ġslow	14.692521
17	20	Ġas	0.671273
17	21	Ġa	1.344567
17	22	Ġsnail	3.7414769999999997
17	23	,	0.9752219999999999
17	24	Ġfrom	5.800539
17	25	Ġamong	11.154219
17	26	Ġthe	0.47285900000000003
17	27	Ġtrees	3.059948
17	28	,	2.576393
17	29	Ġjust	8.822832
17	30	Ġas	2.469459
17	31	Ġthe	1.6996099999999998
17	32	Ġhunts	11.944169
17	33	man	1.587863
17	34	Ġhad	2.29964
17	35	Ġpredicted	5.716591
17	36	.	0.547334
18	1	The	0.0
18	2	Ġhunts	17.254735999999998
18	3	man	1.453262
18	4	Ġle	13.723107
18	5	aped	1.449907
18	6	Ġfrom	2.032588
18	7	Ġhis	3.1655130000000002
18	8	Ġhiding	4.507522
18	9	Ġplace	1.302218
18	10	Ġand	1.554606
18	11	Ġthrough	9.867131
18	12	Ġthe	0.526506
18	13	Ġheart	11.338289
18	14	Ġwith	11.106596000000001
18	15	Ġhis	2.432818
18	16	Ġfine	11.736234
18	17	Ġarrows	9.591830999999999
18	18	Ġshot	7.023083
18	19	Ġthe	5.097727
18	20	Ġbo	10.73558
18	21	ar	0.24836399999999997
18	22	.	3.275577
19	1	Now	0.0
19	2	Ġthe	5.045464
19	3	Ġproblem	7.388871000000001
19	4	Ġwas	4.642161
19	5	Ġno	8.775133
19	6	Ġlonger	1.512501
19	7	Ġto	7.770142
19	8	Ġkill	7.866461
19	9	Ġthe	2.94562
19	10	Ġbo	12.728064999999999
19	11	ar	1.999607
19	12	.	2.254249
20	1	It	0.0
20	2	Ġwas	5.304806
20	3	Ġto	8.452392
20	4	Ġfind	8.293389999999999
20	5	Ġa	2.7581450000000003
20	6	Ġway	2.0305560000000002
20	7	Ġto	0.534944
20	8	Ġcarry	8.882992999999999
20	9	Ġthe	3.478935
20	10	Ġbo	14.598448999999999
20	11	ar	3.6736699999999995
20	12	Ġback	4.24348
20	13	.	5.281093
21	1	The	0.0
21	2	Ġhead	10.464475
21	3	Ġwas	8.618948
21	4	Ġtoo	8.888461999999999
21	5	Ġheavy	5.324264
21	6	Ġfor	1.863075
21	7	Ġthe	2.567247
21	8	Ġlittle	8.833747
21	9	Ġhunts	15.451401999999998
21	10	man	0.136665
21	11	Ġto	2.081941
21	12	Ġcarry	3.152498
21	13	Ġback	9.630583999999999
21	14	Ġto	3.6656440000000003
21	15	Ġthe	1.336387
21	16	ĠManor	13.691495999999999
21	17	ĠHouse	7.727055
21	18	,	1.852195
21	19	Ġbut	2.2738169999999998
21	20	Ġthe	3.2308060000000003
21	21	Ġhunts	7.357116
21	22	man	0.06362000000000001
21	23	,	6.221883999999999
21	24	Ġwho	2.552073
21	25	Ġwas	1.746747
21	26	Ġas	8.517677
21	27	Ġquick	8.769843
21	28	-	7.190835000000001
21	29	w	0.34023600000000004
21	30	itted	0.0038420000000000004
21	31	Ġand	2.585
21	32	Ġcunning	6.144893
21	33	Ġas	0.1022
21	34	Ġever	4.049903
21	35	,	0.17882699999999999
21	36	Ġasked	8.835294000000001
21	37	Ġhimself	10.576716000000001
21	38	,	2.649457
21	39	Ġ'	3.210616
21	40	What	2.23869
21	41	Ġelse	7.392198
21	42	Ġcan	2.1038900000000003
21	43	ĠI	0.634612
21	44	Ġdo	0.390412
21	45	Ġto	2.794515
21	46	Ġprove	8.184982000000002
21	47	ĠI	4.262377
21	48	Ġkilled	8.537359
21	49	Ġthe	3.172182
21	50	Ġbo	12.124112
21	51	ar	0.26632
21	52	?'	0.719711
22	1	The	0.0
22	2	Ġnext	9.626108
22	3	Ġinstance	11.735097
22	4	Ġhe	9.014804
22	5	Ġopened	10.048766
22	6	Ġthe	2.987761
22	7	Ġbo	15.957336999999999
22	8	ar	6.449814
22	9	's	1.461338
22	10	Ġmouth	1.12329
22	11	Ġand	1.9498349999999998
22	12	Ġcut	7.70953
22	13	Ġout	5.672829
22	14	Ġits	3.264034
22	15	Ġtongue	5.5197199999999995
22	16	,	2.132112
22	17	Ġtaking	7.743283
22	18	Ġthat	7.588703999999999
22	19	Ġas	1.514492
22	20	Ġproof	4.218689
22	21	Ġfor	6.318642
22	22	Ġthe	2.543431
22	23	ĠLord	10.276499000000001
22	24	.	2.004692
23	1	He	0.0
23	2	Ġset	10.795053999999999
23	3	Ġout	2.420261
23	4	Ġfor	4.8342160000000005
23	5	Ġthe	2.543572
23	6	ĠManor	13.84968
23	7	ĠHouse	6.006971
23	8	Ġas	6.746377000000001
23	9	Ġquickly	8.627013999999999
23	10	Ġas	0.043875
23	11	Ġhe	1.6510799999999999
23	12	Ġcould	0.165663
23	13	Ġand	3.517615
23	14	Ġhe	5.390572
23	15	Ġhad	4.326872
23	16	Ġonly	5.867612
23	17	Ġbeen	4.350137999999999
23	18	Ġgone	10.202356
23	19	Ġa	2.9568470000000002
23	20	Ġfew	0.861682
23	21	Ġminutes	1.4768459999999999
23	22	Ġwhen	4.273046
23	23	Ġa	4.126097
23	24	Ġsecond	8.505398
23	25	Ġhunts	16.488512
23	26	man	0.037212999999999996
23	27	,	4.535995
23	28	Ġnot	9.215746000000001
23	29	Ġso	6.197691000000001
23	30	Ġbold	10.640071
23	31	Ġas	1.972604
23	32	Ġthe	3.560711
23	33	Ġfirst	0.974766
23	34	Ġbut	6.2617970000000005
23	35	Ġa	4.193226999999999
23	36	Ġlittle	5.185346
23	37	Ġmore	1.883773
23	38	Ġcunning	4.805345
23	39	,	0.524876
23	40	Ġcame	2.8088319999999998
23	41	Ġon	6.579485000000001
23	42	Ġthe	1.240221
23	43	Ġscene	0.237891
23	44	.	0.8533430000000001
24	1	Seeing	0.0
24	2	Ġthe	3.613882
24	3	Ġslain	18.295099
24	4	Ġcarc	13.485059
24	5	ass	0.616951
24	6	Ġof	1.947661
24	7	Ġthe	2.976479
24	8	Ġbo	11.879686
24	9	ar	0.23968499999999998
24	10	,	1.3241530000000001
24	11	Ġthe	2.671468
24	12	Ġhunts	13.139395
24	13	man	0.306381
24	14	Ġrejo	10.956617
24	15	iced	0.669215
24	16	Ġin	3.947569
24	17	Ġhis	2.3125169999999997
24	18	Ġgood	7.502114
24	19	Ġfortune	0.306454
24	20	.	1.114528
25	1	The	0.0
25	2	Ġsecond	9.73807
25	3	Ġhunts	22.628255
25	4	man	0.738874
25	5	Ġknew	12.466527000000001
25	6	Ġa	5.718072
25	7	Ġshortcut	10.974074
25	8	Ġto	1.834222
25	9	Ġthe	1.7162709999999999
25	10	ĠManor	14.092657
25	11	ĠHouse	6.8818529999999996
25	12	Ġwas	5.8826220000000005
25	13	Ġjust	7.458032000000001
25	14	Ġaround	4.436333
25	15	Ġthe	0.148253
25	16	Ġnearby	15.994638
25	17	Ġpond	9.203008
25	18	,	2.3287709999999997
25	19	Ġand	2.157718
25	20	,	8.097572999999999
25	21	Ġbeing	7.976367999999999
25	22	Ġa	3.037905
25	23	Ġbigger	12.501600999999999
25	24	Ġman	2.753146
25	25	Ġthan	2.590394
25	26	Ġthe	2.771103
25	27	Ġfirst	2.6814720000000003
25	28	,	0.668135
25	29	Ġwas	4.4443470000000005
25	30	Ġable	2.6239220000000003
25	31	Ġto	0.0052179999999999995
25	32	Ġpick	7.405289999999999
25	33	Ġup	1.7830150000000002
25	34	Ġthe	1.6776939999999998
25	35	Ġbo	13.047405
25	36	ar	0.7535850000000001
25	37	's	3.7166900000000003
25	38	Ġhead	3.8934550000000003
25	39	Ġand	2.3512880000000003
25	40	Ġcarry	7.959336
25	41	Ġit	0.232071
25	42	Ġthrough	5.212177
25	43	Ġthe	0.6061989999999999
25	44	Ġwood	8.625867
25	45	Ġtowards	8.183271000000001
25	46	Ġthe	0.379338
25	47	Ġprize	14.245804999999999
25	48	Ġthat	9.283864
25	49	Ġawaited	6.5561229999999995
25	50	Ġhim	0.8777659999999999
25	51	.	0.46992700000000004
26	1	The	0.0
26	2	ĠLord	12.333935
26	3	Ġof	4.519635
26	4	Ġthe	0.6072270000000001
26	5	ĠManor	10.702425999999999
26	6	Ġwas	4.91228
26	7	Ġseated	9.103311
26	8	Ġin	2.784748
26	9	Ġhis	3.466703
26	10	Ġhall	9.247374
26	11	Ġwhen	6.9514190000000005
26	12	Ġthe	2.387762
26	13	Ġsecond	8.847052
26	14	Ġhunts	19.3248
26	15	man	0.213189
26	16	Ġburst	7.226619
26	17	Ġthrough	2.485439
26	18	Ġthe	0.7649090000000001
26	19	Ġdoor	1.019216
26	20	Ġand	2.4041650000000003
26	21	Ġbegan	5.374283999999999
26	22	Ġto	1.3288149999999999
26	23	Ġspin	11.412078999999999
26	24	Ġa	3.979015
26	25	Ġline	11.165599
26	26	.	3.524628
27	1	'	0.0
27	2	The	8.256223
27	3	Ġwoes	18.553504999999998
27	4	Ġof	0.693769
27	5	ĠBradford	14.081481
27	6	Ġare	3.674511
27	7	Ġended	13.727245000000002
27	8	!'	9.168227
27	9	Ġhe	5.408892
27	10	Ġannounced	7.804089
27	11	.	1.240104
28	1	'	0.0
28	2	With	12.228141
28	3	Ġmy	5.768315
28	4	Ġown	5.127207
28	5	Ġhand	5.856118
28	6	ĠI	2.852783
28	7	Ġhave	4.779383999999999
28	8	Ġslain	13.40506
28	9	Ġthe	2.411575
28	10	Ġbo	11.458504
28	11	ar	0.596916
28	12	!'	9.146647999999999
29	1	And	0.0
29	2	,	4.443316
29	3	Ġwith	7.446631
29	4	Ġthat	3.160668
29	5	,	1.666073
29	6	Ġat	9.652372
29	7	Ġthe	2.3998310000000003
29	8	Ġfeet	10.890065
29	9	Ġof	0.026751
29	10	Ġhis	5.6281360000000005
29	11	Ġlord	9.303598
29	12	Ġhe	6.033241
29	13	Ġdropped	10.230133
29	14	Ġthe	2.7952619999999997
29	15	Ġbo	11.979944
29	16	ar	0.9471569999999999
29	17	's	4.262611
29	18	Ġenormous	13.081329
29	19	Ġhead	1.278158
29	20	.	3.049338
30	1	'	0.0
30	2	Then	14.068119
30	3	Ġyou	3.6935480000000003
30	4	Ġwill	4.397131
30	5	Ġbe	3.0503240000000003
30	6	Ġrewarded	6.662897999999999
30	7	,	5.333113
30	8	Ġas	4.943726
30	9	ĠI	4.276314
30	10	Ġpromised	5.110024
30	11	.'	9.037797
31	1	'	0.0
31	2	But	11.514763
31	3	Ġfirst	9.041584
31	4	,	1.2881770000000001
31	5	Ġlet	2.584549
31	6	Ġme	1.8984439999999998
31	7	Ġexamine	12.78694
31	8	Ġthe	1.922377
31	9	Ġhead	11.07845
31	10	Ġof	1.80377
31	11	Ġthis	4.523176
31	12	Ġmonster	7.5424809999999995
31	13	,'	10.351972
31	14	Ġsaid	1.2831290000000002
31	15	Ġthe	2.330196
31	16	ĠLord	6.161441
31	17	Ġof	2.83406
31	18	Ġthe	1.352407
31	19	ĠManor	7.646113000000001
31	20	.	1.8454130000000002
32	1	To	0.0
32	2	Ġnot	8.19164
32	3	Ġexamine	13.650070000000001
32	4	Ġthe	1.783675
32	5	Ġhead	11.933257000000001
32	6	Ġin	6.251307
32	7	Ġadvance	8.833032000000001
32	8	Ġhad	10.716896
32	9	Ġnot	4.911146
32	10	Ġbeen	1.5243209999999998
32	11	Ġvery	8.472582000000001
32	12	Ġclever	8.557985
32	13	Ġon	7.948919999999999
32	14	Ġthe	1.775986
32	15	Ġpart	0.44103000000000003
32	16	Ġof	0.011604999999999999
32	17	Ġthe	1.523112
32	18	Ġhunts	15.602715
32	19	man	1.043621
32	20	.	2.080343
33	1	Right	0.0
33	2	Ġaway	11.498855
33	3	,	1.3808040000000001
33	4	Ġthe	3.866658
33	5	ĠLord	12.160344
33	6	Ġnoticed	11.69528
33	7	Ġthe	3.129753
33	8	Ġtongue	14.111332999999998
33	9	Ġof	2.1409700000000003
33	10	Ġthe	1.227354
33	11	Ġbo	10.818844
33	12	ar	0.451297
33	13	Ġwas	5.746847
33	14	Ġmissing	6.5924309999999995
33	15	Ġand	2.638039
33	16	Ġexclaimed	9.2013
33	17	,	1.109869
33	18	Ġ'	2.8015950000000003
33	19	What	4.762857
33	20	Ġis	2.506754
